,data_type,country,state,year,quarter,name,type,count,amount
4403,map,india,gujarat,2022,2,botad district,TOTAL,1319494,2481012650.813588
4404,map,india,gujarat,2022,2,bharuch district,TOTAL,8898927,13524403306.877403
4405,map,india,gujarat,2022,2,bhavnagar district,TOTAL,3280598,7203081678.4895935
4406,map,india,gujarat,2022,2,junagadh district,TOTAL,1303634,2870016919.846751
4407,map,india,gujarat,2022,2,mahesana district,TOTAL,6831581,13686497405.843655
4408,map,india,gujarat,2022,2,the dangs district,TOTAL,242942,386904516.30286825
4409,map,india,gujarat,2022,2,kheda district,TOTAL,2804743,5136552729.090972
4410,map,india,gujarat,2022,2,surat district,TOTAL,37371820,68525386888.44026
4411,map,india,gujarat,2022,2,porbandar district,TOTAL,451806,1247309372.061276
4412,map,india,gujarat,2022,2,gandhinagar district,TOTAL,10158506,16650584409.353096
4413,map,india,gujarat,2022,2,panch mahals district,TOTAL,2768107,4913162124.983287
4414,map,india,gujarat,2022,2,narmada district,TOTAL,728214,1199594621.9613156
4415,map,india,gujarat,2022,2,gir somnath district,TOTAL,1593762,3597900918.795203
4416,map,india,gujarat,2022,2,valsad district,TOTAL,8033358,12554813235.04937
4417,map,india,gujarat,2022,2,mahisagar district,TOTAL,787617,1679677472.3282216
4418,map,india,gujarat,2022,2,sabar kantha district,TOTAL,3593785,6977672565.899878
4419,map,india,gujarat,2022,2,tapi district,TOTAL,1783511,3029292345.32784
4420,map,india,gujarat,2022,2,vadodara district,TOTAL,16566055,24927078678.274376
4421,map,india,gujarat,2022,2,banas kantha district,TOTAL,9732655,20605533611.378273
4422,map,india,gujarat,2022,2,amreli district,TOTAL,1320163,2813019600.3597517
4423,map,india,gujarat,2022,2,ahmadabad district,TOTAL,96453555,161506106645.9494
4424,map,india,gujarat,2022,2,dohad district,TOTAL,1809814,3896428797.800151
4425,map,india,gujarat,2022,2,navsari district,TOTAL,3327016,5310124254.046915
4426,map,india,gujarat,2022,2,patan district,TOTAL,3116746,6276857246.360606
4427,map,india,gujarat,2022,2,kachchh district,TOTAL,7934471,15334005512.230762
4428,map,india,gujarat,2022,2,surendranagar district,TOTAL,2087742,4713415151.499961
4429,map,india,gujarat,2022,2,morbi district,TOTAL,2504883,6103036587.724854
4430,map,india,gujarat,2022,3,anand district,TOTAL,3910410,6469350595.472251
4431,map,india,gujarat,2022,3,jamnagar district,TOTAL,3714625,5733544044.074508
4432,map,india,gujarat,2022,3,devbhumi dwarka district,TOTAL,918151,1779143512.572445
4433,map,india,gujarat,2022,3,rajkot district,TOTAL,8053297,15206611341.200827
4434,map,india,gujarat,2022,3,aravallis district,TOTAL,2236769,3920741952.595134
4435,map,india,gujarat,2022,3,chhotaudepur district,TOTAL,545300,995504884.7700689
4436,map,india,gujarat,2022,3,botad district,TOTAL,1433437,2591773863.872061
4437,map,india,gujarat,2022,3,bharuch district,TOTAL,11270803,15949022077.719542
4438,map,india,gujarat,2022,3,bhavnagar district,TOTAL,4568839,9041452290.515198
4439,map,india,gujarat,2022,3,junagadh district,TOTAL,1537367,3043926124.6742277
4440,map,india,gujarat,2022,3,mahesana district,TOTAL,6403784,12429803356.66823
4441,map,india,gujarat,2022,3,the dangs district,TOTAL,254111,381893547.7480219
4442,map,india,gujarat,2022,3,kheda district,TOTAL,3591066,5933588857.8341465
4443,map,india,gujarat,2022,3,surat district,TOTAL,46500453,78304481289.11215
4444,map,india,gujarat,2022,3,porbandar district,TOTAL,578802,1357830610.5275652
4445,map,india,gujarat,2022,3,gandhinagar district,TOTAL,10879868,17098915693.48831
4446,map,india,gujarat,2022,3,panch mahals district,TOTAL,2823294,4508411917.771397
4447,map,india,gujarat,2022,3,narmada district,TOTAL,723343,1114771648.905864
4448,map,india,gujarat,2022,3,gir somnath district,TOTAL,1406104,3027458849.11908
4449,map,india,gujarat,2022,3,valsad district,TOTAL,9633288,13905599408.86188
4450,map,india,gujarat,2022,3,mahisagar district,TOTAL,1122900,1986607331.6766155
4451,map,india,gujarat,2022,3,sabar kantha district,TOTAL,3760015,6565494234.606799
4452,map,india,gujarat,2022,3,tapi district,TOTAL,1473584,2258710020.370042
4453,map,india,gujarat,2022,3,vadodara district,TOTAL,23318716,32733106034.525204
4454,map,india,gujarat,2022,3,banas kantha district,TOTAL,11035119,22401495021.82648
4455,map,india,gujarat,2022,3,amreli district,TOTAL,1325138,2656525026.780618
4456,map,india,gujarat,2022,3,ahmadabad district,TOTAL,117574996,184255244712.72232
4457,map,india,gujarat,2022,3,dohad district,TOTAL,2182542,3862273582.1736565
4458,map,india,gujarat,2022,3,navsari district,TOTAL,2421727,3829182729.863163
4459,map,india,gujarat,2022,3,patan district,TOTAL,3407916,6332131544.324939
4460,map,india,gujarat,2022,3,kachchh district,TOTAL,9375781,16533683640.305622
4461,map,india,gujarat,2022,3,surendranagar district,TOTAL,2522750,5153708091.863037
4462,map,india,gujarat,2022,3,morbi district,TOTAL,2735437,6075514370.909432
4463,map,india,gujarat,2022,4,anand district,TOTAL,4351503,7433779371.016341
4464,map,india,gujarat,2022,4,jamnagar district,TOTAL,4945374,7625464587.433752
4465,map,india,gujarat,2022,4,devbhumi dwarka district,TOTAL,910863,1848097499.2814002
4466,map,india,gujarat,2022,4,rajkot district,TOTAL,9260831,17834314868.93695
4467,map,india,gujarat,2022,4,aravallis district,TOTAL,2532438,4651225998.251141
4468,map,india,gujarat,2022,4,chhotaudepur district,TOTAL,640222,1199597589.6415567
4469,map,india,gujarat,2022,4,botad district,TOTAL,1634212,3051272765.4072547
4470,map,india,gujarat,2022,4,bharuch district,TOTAL,15879527,22486941029.828552
4471,map,india,gujarat,2022,4,bhavnagar district,TOTAL,5089277,10905403197.73602
4472,map,india,gujarat,2022,4,junagadh district,TOTAL,2532155,4948034874.389366
4473,map,india,gujarat,2022,4,mahesana district,TOTAL,7160396,14173625244.242264
4474,map,india,gujarat,2022,4,the dangs district,TOTAL,317748,463583958.8647848
4475,map,india,gujarat,2022,4,kheda district,TOTAL,3509944,6102744146.658854
4476,map,india,gujarat,2022,4,surat district,TOTAL,52037142,85923991746.92255
4477,map,india,gujarat,2022,4,porbandar district,TOTAL,615650,1513924726.4532723
4478,map,india,gujarat,2022,4,gandhinagar district,TOTAL,12010565,19015449813.738018
4479,map,india,gujarat,2022,4,panch mahals district,TOTAL,3308022,5455257544.003246
4480,map,india,gujarat,2022,4,narmada district,TOTAL,846033,1308463852.7294803
4481,map,india,gujarat,2022,4,gir somnath district,TOTAL,1671989,3731133998.415558
4482,map,india,gujarat,2022,4,valsad district,TOTAL,11103340,15842261457.57137
4483,map,india,gujarat,2022,4,mahisagar district,TOTAL,1619162,2861334019.0561805
4484,map,india,gujarat,2022,4,sabar kantha district,TOTAL,4958012,8965673462.522814
4485,map,india,gujarat,2022,4,tapi district,TOTAL,1635320,2610910573.8709135
4486,map,india,gujarat,2022,4,vadodara district,TOTAL,20968443,30304178848.49663
4487,map,india,gujarat,2022,4,banas kantha district,TOTAL,12352158,25179922289.863693
4488,map,india,gujarat,2022,4,amreli district,TOTAL,1619039,3343832001.6098003
4489,map,india,gujarat,2022,4,ahmadabad district,TOTAL,133174553,212037117715.34885
4490,map,india,gujarat,2022,4,dohad district,TOTAL,2608983,4807410074.584564
4491,map,india,gujarat,2022,4,navsari district,TOTAL,2509503,4046502522.5835347
4492,map,india,gujarat,2022,4,patan district,TOTAL,3819745,7472645579.49339
4493,map,india,gujarat,2022,4,kachchh district,TOTAL,9617702,17113433243.309341
4494,map,india,gujarat,2022,4,surendranagar district,TOTAL,2537495,5716407620.510841
4495,map,india,gujarat,2022,4,morbi district,TOTAL,3378672,7944369113.768206
4496,map,india,haryana,2018,1,yamunanagar district,TOTAL,102917,125333909.59597155
4497,map,india,haryana,2018,1,sonipat district,TOTAL,178766,279804665.74758285
4498,map,india,haryana,2018,1,jind district,TOTAL,117357,186842136.19643256
4499,map,india,haryana,2018,1,rohtak district,TOTAL,121728,215207976.23801106
4500,map,india,haryana,2018,1,faridabad district,TOTAL,521939,772738359.1903924
4501,map,india,haryana,2018,1,mahendragarh district,TOTAL,89413,119624307.98030695
4502,map,india,haryana,2018,1,hisar district,TOTAL,240517,355732765.75367296
4503,map,india,haryana,2018,1,karnal district,TOTAL,169313,247718779.0667546
4504,map,india,haryana,2018,1,fatehabad district,TOTAL,116455,105677674.30945694
4505,map,india,haryana,2018,1,palwal district,TOTAL,97942,145340107.56054282
4506,map,india,haryana,2018,1,charkhi dadri district,TOTAL,32910,49515979.82368229
4507,map,india,haryana,2018,1,ambala district,TOTAL,119503,189250271.9381209
4508,map,india,haryana,2018,1,rewari district,TOTAL,199418,280095218.8487885
4509,map,india,haryana,2018,1,panchkula district,TOTAL,86298,142847688.49278012
4510,map,india,haryana,2018,1,bhiwani district,TOTAL,125150,190361119.40027064
4511,map,india,haryana,2018,1,sirsa district,TOTAL,164867,164313975.8712107
4512,map,india,haryana,2018,1,mewat district,TOTAL,80255,132978792.61417456
4513,map,india,haryana,2018,1,panipat district,TOTAL,183960,263054774.74491566
4514,map,india,haryana,2018,1,gurugram district,TOTAL,1408070,2317083393.8960977
4515,map,india,haryana,2018,1,kaithal district,TOTAL,98466,149686426.2181104
4516,map,india,haryana,2018,1,kurukshetra district,TOTAL,110204,172343157.32717517
4517,map,india,haryana,2018,1,jhajjar district,TOTAL,115322,187960033.84590232
4518,map,india,haryana,2018,2,yamunanagar district,TOTAL,145792,222903345.7494049
4519,map,india,haryana,2018,2,sonipat district,TOTAL,253130,475518495.4836759
4520,map,india,haryana,2018,2,jind district,TOTAL,155618,316637352.4092227
4521,map,india,haryana,2018,2,rohtak district,TOTAL,179677,372787270.2835766
4522,map,india,haryana,2018,2,faridabad district,TOTAL,698865,1211325239.4669201
4523,map,india,haryana,2018,2,mahendragarh district,TOTAL,120215,213293581.47763312
4524,map,india,haryana,2018,2,hisar district,TOTAL,320500,627894549.2713584
4525,map,india,haryana,2018,2,karnal district,TOTAL,224254,430353501.61753666
4526,map,india,haryana,2018,2,fatehabad district,TOTAL,169161,203643680.86269987
4527,map,india,haryana,2018,2,palwal district,TOTAL,128161,242183536.64887157
4528,map,india,haryana,2018,2,charkhi dadri district,TOTAL,43322,88537038.62394696
4529,map,india,haryana,2018,2,ambala district,TOTAL,180500,352994750.8908926
4530,map,india,haryana,2018,2,rewari district,TOTAL,263194,453157049.1288283
4531,map,india,haryana,2018,2,panchkula district,TOTAL,130924,264234229.40968552
4532,map,india,haryana,2018,2,bhiwani district,TOTAL,167009,329873004.9319056
4533,map,india,haryana,2018,2,sirsa district,TOTAL,234948,288080253.195745
4534,map,india,haryana,2018,2,mewat district,TOTAL,115296,249716563.945022
4535,map,india,haryana,2018,2,panipat district,TOTAL,265754,440169913.37038267
4536,map,india,haryana,2018,2,gurugram district,TOTAL,1893511,3604758914.7352195
4537,map,india,haryana,2018,2,kaithal district,TOTAL,142167,283466007.10194105
4538,map,india,haryana,2018,2,kurukshetra district,TOTAL,153556,302704098.7344694
4539,map,india,haryana,2018,2,jhajjar district,TOTAL,165377,346182064.7776333
4540,map,india,haryana,2018,3,yamunanagar district,TOTAL,165095,320728121.92955375
4541,map,india,haryana,2018,3,sonipat district,TOTAL,315829,689899150.946893
4542,map,india,haryana,2018,3,jind district,TOTAL,186905,487064678.1780566
4543,map,india,haryana,2018,3,rohtak district,TOTAL,242013,568546327.4827201
4544,map,india,haryana,2018,3,faridabad district,TOTAL,1058983,1722572594.3324819
4545,map,india,haryana,2018,3,mahendragarh district,TOTAL,145319,313539207.01478326
4546,map,india,haryana,2018,3,hisar district,TOTAL,390428,961080725.8344725
4547,map,india,haryana,2018,3,karnal district,TOTAL,282956,594890203.9680781
4548,map,india,haryana,2018,3,fatehabad district,TOTAL,159967,308682508.9638707
4549,map,india,haryana,2018,3,palwal district,TOTAL,173758,381999796.4721205
4550,map,india,haryana,2018,3,charkhi dadri district,TOTAL,49278,120685428.87020168
4551,map,india,haryana,2018,3,ambala district,TOTAL,233248,522223540.2280037
4552,map,india,haryana,2018,3,rewari district,TOTAL,350599,643047741.7898455
4553,map,india,haryana,2018,3,panchkula district,TOTAL,171066,391072983.2679684
4554,map,india,haryana,2018,3,bhiwani district,TOTAL,207426,475078358.166042
4555,map,india,haryana,2018,3,sirsa district,TOTAL,222321,409263123.8749541
4556,map,india,haryana,2018,3,mewat district,TOTAL,138275,371454678.0918274
4557,map,india,haryana,2018,3,panipat district,TOTAL,331409,660571357.2553346
4558,map,india,haryana,2018,3,gurugram district,TOTAL,2877059,5115393851.988528
4559,map,india,haryana,2018,3,kaithal district,TOTAL,149271,393148924.7561258
4560,map,india,haryana,2018,3,kurukshetra district,TOTAL,195635,451182253.483242
4561,map,india,haryana,2018,3,jhajjar district,TOTAL,215184,473013450.73230076
4562,map,india,haryana,2018,4,yamunanagar district,TOTAL,216626,469237639.97114
4563,map,india,haryana,2018,4,sonipat district,TOTAL,428989,1037340218.1738504
4564,map,india,haryana,2018,4,jind district,TOTAL,259036,778822776.4793004
4565,map,india,haryana,2018,4,rohtak district,TOTAL,300319,829370092.988213
4566,map,india,haryana,2018,4,faridabad district,TOTAL,2271109,2832603200.576729
4567,map,india,haryana,2018,4,mahendragarh district,TOTAL,211639,545441257.9905821
4568,map,india,haryana,2018,4,hisar district,TOTAL,511206,1476103125.5799584
4569,map,india,haryana,2018,4,karnal district,TOTAL,356327,883621789.4906831
4570,map,india,haryana,2018,4,fatehabad district,TOTAL,203164,453801169.98377275
4571,map,india,haryana,2018,4,palwal district,TOTAL,383775,672481291.542182
4572,map,india,haryana,2018,4,charkhi dadri district,TOTAL,69055,210310441.2750916
4573,map,india,haryana,2018,4,ambala district,TOTAL,313017,778868451.264339
4574,map,india,haryana,2018,4,rewari district,TOTAL,535609,1038332553.8976262
4575,map,india,haryana,2018,4,panchkula district,TOTAL,237408,563481852.1845164
4576,map,india,haryana,2018,4,bhiwani district,TOTAL,267720,748611718.7064086
4577,map,india,haryana,2018,4,sirsa district,TOTAL,290380,618718729.5792961
4578,map,india,haryana,2018,4,mewat district,TOTAL,223048,658766830.3378227
4579,map,india,haryana,2018,4,panipat district,TOTAL,427930,960831966.9902785
4580,map,india,haryana,2018,4,gurugram district,TOTAL,4651606,7834266744.800947
4581,map,india,haryana,2018,4,kaithal district,TOTAL,211975,600215099.0389218
4582,map,india,haryana,2018,4,kurukshetra district,TOTAL,260273,658077491.6740903
4583,map,india,haryana,2018,4,jhajjar district,TOTAL,319972,741571573.9301258
4584,map,india,haryana,2019,1,yamunanagar district,TOTAL,316341,621768079.7163557
4585,map,india,haryana,2019,1,sonipat district,TOTAL,699422,1419939621.3328834
4586,map,india,haryana,2019,1,jind district,TOTAL,347169,901895353.7033024
4587,map,india,haryana,2019,1,rohtak district,TOTAL,575222,1345411743.258372
4588,map,india,haryana,2019,1,faridabad district,TOTAL,4020631,4128377201.436385
4589,map,india,haryana,2019,1,mahendragarh district,TOTAL,329809,700858191.0505589
4590,map,india,haryana,2019,1,hisar district,TOTAL,703750,1656524675.572846
4591,map,india,haryana,2019,1,karnal district,TOTAL,589011,1295083691.156188
4592,map,india,haryana,2019,1,fatehabad district,TOTAL,241196,525503934.381601
4593,map,india,haryana,2019,1,palwal district,TOTAL,719323,1032542809.3600863
4594,map,india,haryana,2019,1,charkhi dadri district,TOTAL,87835,251032566.66860646
4595,map,india,haryana,2019,1,ambala district,TOTAL,448912,923757681.9398445
4596,map,india,haryana,2019,1,rewari district,TOTAL,992599,1395914440.321243
4597,map,india,haryana,2019,1,panchkula district,TOTAL,336765,690225761.0202861
4598,map,india,haryana,2019,1,bhiwani district,TOTAL,365815,911210973.3776145
4599,map,india,haryana,2019,1,sirsa district,TOTAL,384247,765910302.0482943
4600,map,india,haryana,2019,1,mewat district,TOTAL,366223,978845773.851742
4601,map,india,haryana,2019,1,panipat district,TOTAL,685081,1414874465.0357556
4602,map,india,haryana,2019,1,gurugram district,TOTAL,8723777,10558099866.889874
4603,map,india,haryana,2019,1,kaithal district,TOTAL,286388,720662628.1171092
4604,map,india,haryana,2019,1,kurukshetra district,TOTAL,368183,771166495.110753
4605,map,india,haryana,2019,1,jhajjar district,TOTAL,548076,1042049466.2823191
4606,map,india,haryana,2019,2,yamunanagar district,TOTAL,322842,733097991.577941
4607,map,india,haryana,2019,2,sonipat district,TOTAL,888795,2100408323.2797818
4608,map,india,haryana,2019,2,jind district,TOTAL,335183,1085616289.0455685
4609,map,india,haryana,2019,2,rohtak district,TOTAL,1096201,2813329870.614499
4610,map,india,haryana,2019,2,faridabad district,TOTAL,3523377,4505940224.12398
4611,map,india,haryana,2019,2,mahendragarh district,TOTAL,359714,903928698.6442676
4612,map,india,haryana,2019,2,hisar district,TOTAL,761001,2054472611.492754
4613,map,india,haryana,2019,2,karnal district,TOTAL,814251,2062725761.781968
4614,map,india,haryana,2019,2,fatehabad district,TOTAL,212170,601431999.6543777
4615,map,india,haryana,2019,2,palwal district,TOTAL,741633,1293085677.97656
4616,map,india,haryana,2019,2,charkhi dadri district,TOTAL,99348,298692889.2887847
4617,map,india,haryana,2019,2,ambala district,TOTAL,516192,1205417087.9927247
4618,map,india,haryana,2019,2,rewari district,TOTAL,889511,1639474281.2498112
4619,map,india,haryana,2019,2,panchkula district,TOTAL,351461,780115034.3599005
4620,map,india,haryana,2019,2,bhiwani district,TOTAL,374433,1139830017.208538
4621,map,india,haryana,2019,2,sirsa district,TOTAL,344381,869817209.2879229
4622,map,india,haryana,2019,2,mewat district,TOTAL,415855,1221071244.3604546
4623,map,india,haryana,2019,2,panipat district,TOTAL,1019615,2473242371.019817
4624,map,india,haryana,2019,2,gurugram district,TOTAL,8386864,11575310786.46454
4625,map,india,haryana,2019,2,kaithal district,TOTAL,298191,881165185.4286922
4626,map,india,haryana,2019,2,kurukshetra district,TOTAL,421509,955339769.7510326
4627,map,india,haryana,2019,2,jhajjar district,TOTAL,569289,1308026488.612537
4628,map,india,haryana,2019,3,yamunanagar district,TOTAL,399398,857965334.812949
4629,map,india,haryana,2019,3,sonipat district,TOTAL,1066029,2495689739.736125
4630,map,india,haryana,2019,3,jind district,TOTAL,408678,1216085135.9555068
4631,map,india,haryana,2019,3,rohtak district,TOTAL,1158516,3225248552.778762
4632,map,india,haryana,2019,3,faridabad district,TOTAL,4701377,5869168552.228926
4633,map,india,haryana,2019,3,mahendragarh district,TOTAL,507177,1079689950.6489153
4634,map,india,haryana,2019,3,hisar district,TOTAL,1055411,2558826214.5634766
4635,map,india,haryana,2019,3,karnal district,TOTAL,991286,2467996778.7886715
4636,map,india,haryana,2019,3,fatehabad district,TOTAL,283362,718709989.016398
4637,map,india,haryana,2019,3,palwal district,TOTAL,1061268,1687988450.1171808
4638,map,india,haryana,2019,3,charkhi dadri district,TOTAL,136612,339477044.5007904
4639,map,india,haryana,2019,3,ambala district,TOTAL,637004,1419170555.3688216
4640,map,india,haryana,2019,3,rewari district,TOTAL,1206241,2010833861.5122523
4641,map,india,haryana,2019,3,panchkula district,TOTAL,484783,992298739.8465135
4642,map,india,haryana,2019,3,bhiwani district,TOTAL,475369,1281625493.351535
4643,map,india,haryana,2019,3,sirsa district,TOTAL,420805,994405010.8659168
4644,map,india,haryana,2019,3,mewat district,TOTAL,620519,1477213719.6138625
4645,map,india,haryana,2019,3,panipat district,TOTAL,1155825,2901827842.8905134
4646,map,india,haryana,2019,3,gurugram district,TOTAL,11843666,15022524504.76374
4647,map,india,haryana,2019,3,kaithal district,TOTAL,358681,1010171721.1891437
4648,map,india,haryana,2019,3,kurukshetra district,TOTAL,616227,1219547000.4705918
4649,map,india,haryana,2019,3,jhajjar district,TOTAL,755297,1642655006.4215214
4650,map,india,haryana,2019,4,yamunanagar district,TOTAL,498392,1112625525.9934711
4651,map,india,haryana,2019,4,sonipat district,TOTAL,1368457,3347168252.768132
4652,map,india,haryana,2019,4,jind district,TOTAL,536486,1639970055.1800826
4653,map,india,haryana,2019,4,rohtak district,TOTAL,1428337,4158625641.7923813
4654,map,india,haryana,2019,4,faridabad district,TOTAL,5358174,7782346423.807224
4655,map,india,haryana,2019,4,mahendragarh district,TOTAL,694592,1584910815.2201228
4656,map,india,haryana,2019,4,hisar district,TOTAL,1309901,3351369912.8069725
4657,map,india,haryana,2019,4,karnal district,TOTAL,1280457,3322975421.6792216
4658,map,india,haryana,2019,4,fatehabad district,TOTAL,377876,992743748.5799375
4659,map,india,haryana,2019,4,palwal district,TOTAL,1273274,2370503274.3677926
4660,map,india,haryana,2019,4,charkhi dadri district,TOTAL,168941,463339408.27955604
4661,map,india,haryana,2019,4,ambala district,TOTAL,820296,1895665170.8741636
4662,map,india,haryana,2019,4,rewari district,TOTAL,1538398,2831585559.7951837
4663,map,india,haryana,2019,4,panchkula district,TOTAL,573361,1179807255.721688
4664,map,india,haryana,2019,4,bhiwani district,TOTAL,618484,1752990396.249226
4665,map,india,haryana,2019,4,sirsa district,TOTAL,558726,1348363727.6535501
4666,map,india,haryana,2019,4,mewat district,TOTAL,850275,2267476888.485292
4667,map,india,haryana,2019,4,panipat district,TOTAL,1437677,3870819294.7898273
4668,map,india,haryana,2019,4,gurugram district,TOTAL,14935865,19000424238.11497
4669,map,india,haryana,2019,4,kaithal district,TOTAL,435877,1329296855.1937056
4670,map,india,haryana,2019,4,kurukshetra district,TOTAL,796665,1609238971.3669567
4671,map,india,haryana,2019,4,jhajjar district,TOTAL,965474,2147473030.3808532
4672,map,india,haryana,2020,1,yamunanagar district,TOTAL,558348,1172835685.667386
4673,map,india,haryana,2020,1,sonipat district,TOTAL,2016893,5091258326.483329
4674,map,india,haryana,2020,1,jind district,TOTAL,792514,2305447628.745496
4675,map,india,haryana,2020,1,rohtak district,TOTAL,1803076,5175066327.070365
4676,map,india,haryana,2020,1,faridabad district,TOTAL,5840117,8881105700.091959
4677,map,india,haryana,2020,1,mahendragarh district,TOTAL,812720,1774232508.9539132
4678,map,india,haryana,2020,1,hisar district,TOTAL,1533724,3820470010.45599
4679,map,india,haryana,2020,1,karnal district,TOTAL,1579733,4003478768.7248425
4680,map,india,haryana,2020,1,fatehabad district,TOTAL,438880,1074164856.9302568
4681,map,india,haryana,2020,1,palwal district,TOTAL,1613263,3109146806.57809
4682,map,india,haryana,2020,1,charkhi dadri district,TOTAL,208834,562772483.6054599
4683,map,india,haryana,2020,1,ambala district,TOTAL,956506,2112697116.850913
4684,map,india,haryana,2020,1,rewari district,TOTAL,1747564,3142595798.451387
4685,map,india,haryana,2020,1,panchkula district,TOTAL,651033,1274745092.2280152
4686,map,india,haryana,2020,1,bhiwani district,TOTAL,768147,2100759580.6725063
4687,map,india,haryana,2020,1,sirsa district,TOTAL,656981,1538727815.1352916
4688,map,india,haryana,2020,1,mewat district,TOTAL,1241283,3154872672.0695767
4689,map,india,haryana,2020,1,panipat district,TOTAL,1781967,4661669007.4263115
4690,map,india,haryana,2020,1,gurugram district,TOTAL,16484737,21152356889.052498
4691,map,india,haryana,2020,1,kaithal district,TOTAL,483716,1393783067.4023824
4692,map,india,haryana,2020,1,kurukshetra district,TOTAL,976468,2101835665.2169333
4693,map,india,haryana,2020,1,jhajjar district,TOTAL,1089583,2372192750.431947
4694,map,india,haryana,2020,2,yamunanagar district,TOTAL,645364,1269799998.4387665
4695,map,india,haryana,2020,2,sonipat district,TOTAL,2067865,5016220638.103821
4696,map,india,haryana,2020,2,jind district,TOTAL,791601,2194774577.812515
4697,map,india,haryana,2020,2,rohtak district,TOTAL,2050920,5946541938.965281
4698,map,india,haryana,2020,2,faridabad district,TOTAL,5775792,8177450074.37961
4699,map,india,haryana,2020,2,mahendragarh district,TOTAL,1152066,2503496877.6459007
4700,map,india,haryana,2020,2,hisar district,TOTAL,1644838,4146210408.4450903
4701,map,india,haryana,2020,2,karnal district,TOTAL,1629574,4045109843.2026005
4702,map,india,haryana,2020,2,fatehabad district,TOTAL,533673,1312791083.1632023
4703,map,india,haryana,2020,2,palwal district,TOTAL,2090627,3788124543.124005
4704,map,india,haryana,2020,2,charkhi dadri district,TOTAL,301953,834008663.4588814
4705,map,india,haryana,2020,2,ambala district,TOTAL,1016809,2154410296.002072
4706,map,india,haryana,2020,2,rewari district,TOTAL,2022132,3582603328.500936
4707,map,india,haryana,2020,2,panchkula district,TOTAL,619625,1199233109.3167996
4708,map,india,haryana,2020,2,bhiwani district,TOTAL,973720,2795033053.460747
4709,map,india,haryana,2020,2,sirsa district,TOTAL,759835,1811788465.1291971
4710,map,india,haryana,2020,2,mewat district,TOTAL,1598705,3658746771.705061
4711,map,india,haryana,2020,2,panipat district,TOTAL,2011582,5207544726.945988
4712,map,india,haryana,2020,2,gurugram district,TOTAL,11284856,14426170120.903454
4713,map,india,haryana,2020,2,kaithal district,TOTAL,583834,1619967939.1519618
4714,map,india,haryana,2020,2,kurukshetra district,TOTAL,978542,2346620365.2637324
4715,map,india,haryana,2020,2,jhajjar district,TOTAL,1247137,2674618100.8210006
4716,map,india,haryana,2020,3,yamunanagar district,TOTAL,763343,1615787281.7710702
4717,map,india,haryana,2020,3,sonipat district,TOTAL,2922945,7024743099.006162
4718,map,india,haryana,2020,3,jind district,TOTAL,893421,2533560699.496646
4719,map,india,haryana,2020,3,rohtak district,TOTAL,1740356,4643691557.73987
4720,map,india,haryana,2020,3,faridabad district,TOTAL,8700173,13490214442.585878
4721,map,india,haryana,2020,3,mahendragarh district,TOTAL,1444047,3179331732.079674
4722,map,india,haryana,2020,3,hisar district,TOTAL,2209518,5761605477.767698
4723,map,india,haryana,2020,3,karnal district,TOTAL,1955755,4578348863.2612
4724,map,india,haryana,2020,3,fatehabad district,TOTAL,623907,1615396730.667015
4725,map,india,haryana,2020,3,palwal district,TOTAL,2672871,4869775358.80177
4726,map,india,haryana,2020,3,charkhi dadri district,TOTAL,356875,1030013843.4751177
4727,map,india,haryana,2020,3,ambala district,TOTAL,1529567,3610359386.4637203
4728,map,india,haryana,2020,3,rewari district,TOTAL,3041169,5346067429.247877
4729,map,india,haryana,2020,3,panchkula district,TOTAL,802938,1612924042.149621
4730,map,india,haryana,2020,3,bhiwani district,TOTAL,1151218,3304152585.3724966
4731,map,india,haryana,2020,3,sirsa district,TOTAL,907337,2219962582.3281684
4732,map,india,haryana,2020,3,mewat district,TOTAL,2107221,5099537212.926384
4733,map,india,haryana,2020,3,panipat district,TOTAL,2334545,5809998640.786768
4734,map,india,haryana,2020,3,gurugram district,TOTAL,18098421,23437360421.862156
4735,map,india,haryana,2020,3,kaithal district,TOTAL,679617,1932756087.885961
4736,map,india,haryana,2020,3,kurukshetra district,TOTAL,1320433,3113702590.4685006
4737,map,india,haryana,2020,3,jhajjar district,TOTAL,1682502,3738660379.586417
4738,map,india,haryana,2020,4,yamunanagar district,TOTAL,1077956,2410444772.0000343
4739,map,india,haryana,2020,4,sonipat district,TOTAL,3721622,9010603701.960873
4740,map,india,haryana,2020,4,jind district,TOTAL,1272317,3898130378.6098533
4741,map,india,haryana,2020,4,rohtak district,TOTAL,2331057,6256117815.679721
4742,map,india,haryana,2020,4,faridabad district,TOTAL,12149079,19603646063.147858
4743,map,india,haryana,2020,4,mahendragarh district,TOTAL,2071830,5132014525.594752
4744,map,india,haryana,2020,4,hisar district,TOTAL,3190398,8738948858.681063
4745,map,india,haryana,2020,4,karnal district,TOTAL,2527301,6152410695.701475
4746,map,india,haryana,2020,4,fatehabad district,TOTAL,929917,2561718838.438777
4747,map,india,haryana,2020,4,palwal district,TOTAL,3692902,7333424919.068589
4748,map,india,haryana,2020,4,charkhi dadri district,TOTAL,516694,1591959232.8183222
4749,map,india,haryana,2020,4,ambala district,TOTAL,1935671,4518807087.52457
4750,map,india,haryana,2020,4,rewari district,TOTAL,4329508,8169865745.127572
